Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,5,0,,,,354.0,0,0,0,0.0
1,1,6,0,,,,709.5,0,0,0,0.0
1,2,6,0,,,,718.5,0,0,0,0.0
1,3,6,0,,,,716.0,0,0,0,0.0
1,4,6,0,,,,711.5,0,0,0,0.0
1,5,6,0,,,,709.0,0,0,0,0.0
1,6,6,0,,,,718.5,0,0,0,0.0
1,7,6,0,,,,724.5,0,0,0,0.0
1,8,6,0,,,,724.0,0,0,0,91.0
1,9,6,0,,,,735.5,0,0,0,380.0
1,10,6,0,,,,724.0,0,0,0,582.0
1,11,6,0,,,,723.5,0,0,0,671.0
1,12,6,0,,,,721.5,0,0,0,674.0
1,13,6,0,,,,719.5,0,0,0,615.0
1,14,6,0,,,,722.0,0,0,0,436.0
1,15,6,0,,,,731.5,0,0,0,125.0
1,16,6,0,,,,741.0,0,0,0,0.0
1,17,6,0,,,,734.0,0,0,0,0.0
1,18,6,0,,,,729.5,0,0,0,0.0
1,19,6,0,,,,734.5,0,0,0,0.0
1,20,6,0,,,,730.5,0,0,0,0.0
1,21,6,0,,,,737.5,0,0,0,0.0
1,22,6,0,,,,736.5,0,0,0,0.0
1,23,6,0,,,,730.5,0,0,0,0.0
1,24,6,0,,,,732.0,0,0,0,0.0
1,1,7,0,,,,727.5,0,0,0,0.0
1,2,7,0,,,,725.5,0,0,0,0.0
1,3,7,0,,,,726.0,0,0,0,0.0
1,4,7,0,,,,718.0,0,0,0,0.0
1,5,7,0,,,,718.5,0,0,0,0.0
1,6,7,0,,,,716.0,0,0,0,0.0
1,7,7,0,,,,712.5,0,0,0,0.0
1,8,7,0,,,,719.5,0,0,0,31.0
1,9,7,0,,,,720.0,0,0,0,296.0
1,10,7,0,,,,721.5,0,0,0,566.0
1,11,7,0,,,,707.5,0,0,0,494.0
1,12,7,0,,,,718.0,0,0,0,376.0
1,13,7,0,,,,731.5,0,0,0,284.0
1,14,7,0,,,,731.0,0,0,0,130.0
1,15,7,0,,,,737.5,0,0,0,24.0
1,16,7,0,,,,719.0,0,0,0,0.0
1,17,7,0,,,,728.5,0,0,0,0.0
1,18,7,0,,,,732.0,0,0,0,0.0
1,19,7,0,,,,729.5,0,0,0,0.0
1,20,7,0,,,,710.0,0,0,0,0.0
1,21,7,0,,,,719.5,0,0,0,0.0
1,22,7,0,,,,722.5,0,0,0,0.0
1,23,7,0,,,,712.5,0,0,0,0.0
