datetime,air_temperature [degC],rltv_hum [%],glbl_irad_amt [W/m2]
2010-01-01 00:00:00,-0.1,81.9,0.0
2010-01-01 01:00:00,-0.6,83.1,0.0
2010-01-01 02:00:00,-0.5,79.5,0.0
2010-01-01 03:00:00,-0.9,80.6,0.0
2010-01-01 04:00:00,-0.6,77.3,0.0
2010-01-01 05:00:00,-1.2,78.0,0.0
2010-01-01 06:00:00,-1.6,83.6,0.0
2010-01-01 07:00:00,-1.8,85.4,0.0
2010-01-01 08:00:00,-1.9,87.4,0.0
2010-01-01 09:00:00,-2.2,89.0,13.6
2010-01-01 10:00:00,-1.3,88.1,89.2
2010-01-01 11:00:00,-0.2,85.7,150.3
2010-01-01 12:00:00,0.4,82.8,232.5
2010-01-01 13:00:00,0.8,84.5,244.7
2010-01-01 14:00:00,1.3,81.1,209.2
2010-01-01 15:00:00,0.7,82.3,132.5
2010-01-01 16:00:00,-0.6,83.1,42.8
2010-01-01 17:00:00,-1.3,86.0,0.0
2010-01-01 18:00:00,-1.1,86.3,0.0
2010-01-01 19:00:00,-1.3,88.1,0.0
2010-01-01 20:00:00,-1.7,89.8,0.0
2010-01-01 21:00:00,-2.3,89.0,0.0
2010-01-01 22:00:00,-1.5,90.1,0.0
2010-01-01 23:00:00,-0.8,89.1,0.0
2010-01-02 00:00:00,-0.3,89.6,0.0
2010-01-02 01:00:00,-0.2,89.9,0.0
2010-01-02 02:00:00,-0.5,89.3,0.0
2010-01-02 03:00:00,-0.1,89.8,0.0
2010-01-02 04:00:00,0.0,90.0,0.0
2010-01-02 05:00:00,0.4,92.1,0.0
2010-01-02 06:00:00,-0.2,89.9,0.0
2010-01-02 07:00:00,-0.9,88.8,0.0
2010-01-02 08:00:00,-1.4,92.4,0.0
2010-01-02 09:00:00,-1.6,92.1,11.9
2010-01-02 10:00:00,-0.3,87.5,88.9
2010-01-02 11:00:00,1.1,82.6,171.4
2010-01-02 12:00:00,2.1,83.4,150.3
2010-01-02 13:00:00,2.8,82.3,164.2
2010-01-02 14:00:00,3.9,71.5,193.6
2010-01-02 15:00:00,4.0,70.1,155.0
2010-01-02 16:00:00,3.5,76.1,56.4
2010-01-02 17:00:00,2.9,82.3,0.0
2010-01-02 18:00:00,2.6,80.3,0.0
2010-01-02 19:00:00,2.2,94.6,0.0
2010-01-02 20:00:00,1.6,96.2,0.0
2010-01-02 21:00:00,1.4,98.1,0.0
2010-01-02 22:00:00,0.7,96.1,0.0
2010-01-02 23:00:00,0.3,98.1,0.0
2010-01-03 00:00:00,0.3,98.1,0.0
2010-01-03 01:00:00,0.7,98.0,0.0
2010-01-03 02:00:00,0.5,97.9,0.0
2010-01-03 03:00:00,0.3,100.0,0.0
2010-01-03 04:00:00,0.4,96.0,0.0
2010-01-03 05:00:00,0.1,93.7,0.0
2010-01-03 06:00:00,-0.2,95.7,0.0
2010-01-03 07:00:00,-0.9,92.8,0.0
2010-01-03 08:00:00,-2.1,93.5,0.0
2010-01-03 09:00:00,-2.0,95.8,18.9
2010-01-03 10:00:00,-0.9,92.8,156.4
2010-01-03 11:00:00,0.0,87.9,291.9
2010-01-03 12:00:00,0.6,83.1,326.4
2010-01-03 13:00:00,1.1,82.5,299.2
2010-01-03 14:00:00,1.3,79.0,238.6
2010-01-03 15:00:00,0.8,79.6,150.6
2010-01-03 16:00:00,-0.8,86.8,49.4
2010-01-03 17:00:00,-1.6,89.9,0.6
2010-01-03 18:00:00,-2.7,90.6,0.0
2010-01-03 19:00:00,-3.2,90.0,0.0
2010-01-03 20:00:00,-3.9,89.1,0.0
2010-01-03 21:00:00,-4.1,88.9,0.0
2010-01-03 22:00:00,-4.2,91.1,0.0
2010-01-03 23:00:00,-4.4,90.7,0.0
2010-01-04 00:00:00,-5.1,90.0,0.0
2010-01-04 01:00:00,-5.3,92.5,0.0
2010-01-04 02:00:00,-4.6,90.6,0.0
2010-01-04 03:00:00,-4.8,93.0,0.0
2010-01-04 04:00:00,-4.8,90.4,0.0
2010-01-04 05:00:00,-5.6,89.6,0.0
2010-01-04 06:00:00,-5.3,89.8,0.0
2010-01-04 07:00:00,-5.2,89.9,0.0
2010-01-04 08:00:00,-5.7,89.5,0.6
