datetime,air_temperature [degC],rltv_hum [%],glbl_irad_amt [W/m2]
2019-01-01 00:00:00,8.2,81.6,0.0
2019-01-01 01:00:00,8.5,79.1,0.0
2019-01-01 02:00:00,8.3,77.6,0.0
2019-01-01 03:00:00,7.9,75.8,0.0
2019-01-01 04:00:00,7.3,80.9,0.0
2019-01-01 05:00:00,6.9,83.5,0.0
2019-01-01 06:00:00,7.7,79.8,0.0
2019-01-01 07:00:00,8.1,78.8,0.0
2019-01-01 08:00:00,8.2,80.1,0.0
2019-01-01 09:00:00,7.9,82.8,7.8
2019-01-01 10:00:00,8.2,85.8,44.4
2019-01-01 11:00:00,9.0,86.2,95.6
2019-01-01 12:00:00,9.2,86.3,137.2
2019-01-01 13:00:00,9.1,87.7,102.5
2019-01-01 14:00:00,10.2,81.7,206.7
2019-01-01 15:00:00,8.5,69.6,75.8
2019-01-01 16:00:00,8.1,74.6,28.6
2019-01-01 17:00:00,7.7,77.0,0.0
2019-01-01 18:00:00,7.1,72.1,0.0
2019-01-01 19:00:00,5.3,76.1,0.0
2019-01-01 20:00:00,5.6,76.3,0.0
2019-01-01 21:00:00,4.0,79.6,0.0
2019-01-01 22:00:00,3.7,79.3,0.0
2019-01-01 23:00:00,3.9,76.1,0.0
2019-01-02 00:00:00,4.3,74.8,0.0
2019-01-02 01:00:00,4.5,70.2,0.0
2019-01-02 02:00:00,4.6,70.4,0.0
2019-01-02 03:00:00,4.3,73.3,0.0
2019-01-02 04:00:00,4.3,71.6,0.0
2019-01-02 05:00:00,4.0,71.2,0.0
2019-01-02 06:00:00,3.6,74.1,0.0
2019-01-02 07:00:00,2.8,76.7,0.0
2019-01-02 08:00:00,2.7,78.3,0.0
2019-01-02 09:00:00,2.8,80.2,10.3
2019-01-02 10:00:00,3.5,79.1,44.7
2019-01-02 11:00:00,4.2,78.2,69.2
2019-01-02 12:00:00,4.8,75.5,110.3
2019-01-02 13:00:00,5.1,74.2,127.5
